TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-21 13:32:51,1766323971197,budget-manager-plus.vercel.app/dashboard,POST,,200,4dpwb-1766323970847-4f4d86de5112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,main,BYPASS,cache,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,,,,,"Error fetching expenses: PrismaClientInitializationError: 
Invalid `prisma.user.findUnique()` invocation:


error: Error validating datasource `db`: the URL must start with the protocol `postgresql://` or `postgres://`.
  -->  schema.prisma:10
   | 
 9 |   provider = ""postgresql""
10 |   url      = env(""DATABASE_URL"")
   | 

Validation Error Count: 1
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7615)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async oJ (/var/task/.next/server/app/dashboard/page.js:43:9003)
    at async oY (/var/task/.next/server/app/dashboard/page.js:43:9300)
    at async s (/var/task/.next/server/app/dashboard/page.js:43:9894)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:16:418
    at async rE (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:15:8148)
    at async r7 (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:18:1144) {
  clientVersion: '5.22.0',
  errorCode: undefined
}",prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:50,1766323970847,budget-manager-plus.vercel.app/dashboard,POST,,200,4dpwb-1766323970847-4f4d86de5112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,cache,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,106,iad1,310,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HSS087QFEBPMK3YET15NG,1hc205w9PRBY,1
2025-12-21 13:32:50,1766323970847,budget-manager-plus.vercel.app/dashboard,POST,,200,4dpwb-1766323970847-4f4d86de5112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,20,fra1,118,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HSRXN646T1BY3ERRQKAE3,NpECfT38le98,1
2025-12-21 13:32:50,1766323970847,budget-manager-plus.vercel.app/dashboard,POST,,200,4dpwb-1766323970847-4f4d86de5112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,400,fra1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:50,1766323970704,budget-manager-plus.vercel.app/dashboard,POST,,200,p9zk9-1766323969801-7b198d2f8114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,main,BYPASS,cache,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,,,,,"Error in ensureUserExists: PrismaClientInitializationError: 
Invalid `prisma.user.findUnique()` invocation:


error: Error validating datasource `db`: the URL must start with the protocol `postgresql://` or `postgres://`.
  -->  schema.prisma:10
   | 
 9 |   provider = ""postgresql""
10 |   url      = env(""DATABASE_URL"")
   | 

Validation Error Count: 1
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7615)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async oJ (/var/task/.next/server/app/dashboard/page.js:43:9003)
    at async oY (/var/task/.next/server/app/dashboard/page.js:43:9300)
    at async s (/var/task/.next/server/app/dashboard/page.js:43:11075)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:16:418
    at async rE (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:15:8148)
    at async r7 (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:18:1144) {
  clientVersion: '5.22.0',
  errorCode: undefined
}",prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:50,1766323970705,budget-manager-plus.vercel.app/dashboard,POST,,200,p9zk9-1766323969801-7b198d2f8114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,main,BYPASS,cache,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,,,,,"Error in getCurrentBudget: PrismaClientInitializationError: 
Invalid `prisma.user.findUnique()` invocation:


error: Error validating datasource `db`: the URL must start with the protocol `postgresql://` or `postgres://`.
  -->  schema.prisma:10
   | 
 9 |   provider = ""postgresql""
10 |   url      = env(""DATABASE_URL"")
   | 

Validation Error Count: 1
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7615)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async oJ (/var/task/.next/server/app/dashboard/page.js:43:9003)
    at async oY (/var/task/.next/server/app/dashboard/page.js:43:9300)
    at async s (/var/task/.next/server/app/dashboard/page.js:43:11075)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:16:418
    at async rE (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:15:8148)
    at async r7 (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:18:1144) {
  clientVersion: '5.22.0',
  errorCode: undefined
}",prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:50,1766323970705,budget-manager-plus.vercel.app/dashboard,POST,,200,p9zk9-1766323969801-7b198d2f8114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,main,BYPASS,cache,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,,,,,"Error fetching incomes: PrismaClientInitializationError: 
Invalid `prisma.user.findUnique()` invocation:


error: Error validating datasource `db`: the URL must start with the protocol `postgresql://` or `postgres://`.
  -->  schema.prisma:10
   | 
 9 |   provider = ""postgresql""
10 |   url      = env(""DATABASE_URL"")
   | 

Validation Error Count: 1
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7615)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async oJ (/var/task/.next/server/app/dashboard/page.js:43:9003)
    at async oY (/var/task/.next/server/app/dashboard/page.js:43:9300)
    at async s (/var/task/.next/server/app/dashboard/page.js:43:11075)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:16:418
    at async rE (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:15:8148)
    at async r7 (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:18:1144) {
  clientVersion: '5.22.0',
  errorCode: undefined
}",prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:49,1766323969801,budget-manager-plus.vercel.app/dashboard,POST,,200,p9zk9-1766323969801-7b198d2f8114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,cache,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,830,iad1,309,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HSR10HAMR3CRZJ8EVQ7E8,1hc205w9PRBY,1
2025-12-21 13:32:49,1766323969801,budget-manager-plus.vercel.app/dashboard,POST,,200,p9zk9-1766323969801-7b198d2f8114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,74,fra1,114,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HSQWKGK3GQFXQ1FT1BK6R,NpECfT38le98,1
2025-12-21 13:32:49,1766323969801,budget-manager-plus.vercel.app/dashboard,POST,,200,p9zk9-1766323969801-7b198d2f8114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,971,fra1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:48,1766323968911,budget-manager-plus.vercel.app/dashboard,GET,,200,kgqfd-1766323968911-2c84b2f7ac38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,243,fra1,109,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HSQ15SDQ4KYYP2FRKGX3C,NpECfT38le98,1
2025-12-21 13:32:48,1766323968911,budget-manager-plus.vercel.app/dashboard,GET,,200,kgqfd-1766323968911-2c84b2f7ac38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,696,fra1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:17,1766323937848,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,307,hmxjt-1766323937848-9a632feddd0a,vercel-favicon/1.0,,production,main,,middleware,src/middleware,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,91,sfo1,128,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRRHXC7FYD7QZDVN3JJZZ,euLYb7lgFGMu,1
2025-12-21 13:32:17,1766323937848,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,307,hmxjt-1766323937848-9a632feddd0a,vercel-favicon/1.0,,production,main,,redirect,/,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,106,sfo1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:07,1766323927146,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,200,t8stk-1766323927146-940a84e3b02d,vercel-screenshot/1.0,,production,main,MISS,middleware,src/middleware,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,16,sfo1,116,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRE3FYEQG1GPHM46Z1774,euLYb7lgFGMu,1
2025-12-21 13:32:07,1766323927146,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,200,t8stk-1766323927146-940a84e3b02d,vercel-screenshot/1.0,,production,main,MISS,serverless,/,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,725,iad1,286,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRE8VPQQ9WPH6CSS6WK5E,GiIxEEsi40ty,1
2025-12-21 13:32:07,1766323927084,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,200,6lcbn-1766323927084-081f5a125409,vercel-screenshot/1.0,,production,main,MISS,middleware,src/middleware,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,16,sfo1,116,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRE4G716X4NY131SDHP0M,euLYb7lgFGMu,1
2025-12-21 13:32:07,1766323927084,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,200,6lcbn-1766323927084-081f5a125409,vercel-screenshot/1.0,,production,main,MISS,serverless,/,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,300,iad1,260,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRE8VPQQ9WPH6CX70ZJJB,F3V83u3MHXzU,1
2025-12-21 13:32:06,1766323926941,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zNzdJcUI5U2hiWjRDMXl0V0hOZmZSa0RxbTkiLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsaWVudF91YXQ9MDsgUGF0aD0vOyBEb21haW49YnVkZ2V0LW1hbmFnZXItcGx1cy1rZmkzazl2MDAtbGlvMzExcy1wcm9qZWN0cy52ZXJjZWwuYXBwOyBNYXgtQWdlPTMxNTM2MDAwMDsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIiwiX19zZXNzaW9uPTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsZXJrX2RiX2p3dD1kdmJfMzc5bXp1SVZmcEpISjVRZ0pkbm9xTENmRFQ3OyBQYXRoPS87IEV4cGlyZXM9TW9uLCAyMSBEZWMgMjAyNiAxMzozMjowNiBHTVQ7IFNlY3VyZTsgU2FtZVNpdGU9Tm9uZSJdfQ.UQuHOyzqHsBaVDPNlhtpEwTFUEncVzU8gbC8GykDpQ0GBxICCXIowIcq4uTS9Qp7eyMNBfznDS4DQkRuRYYaiU8j3D8yMPigIGPTX1Ik_6PM2b_TlbleIQYutgF5yFgZSLY-2sNxWjWZk9I_F2qpwnWlF8o1g4KBdEONSvj4VDLIlBHK6DdlsMD1U9IRAlPm4XHpNejIsvuc0-dJokJ0_KZ_f2vuEX6dqQgta5lR4uxD9cibbkBC2mfIiCgdUO--C3KrSX0NPUgydw6Crs0lJwdw6juR6ApSxOptoonpbRVMcq0NcAIxQkL-TT1-hfDeU-gz1RZsF5KDlTHCrTPz2A,307,t8stk-1766323926941-fbe4cf47463c,vercel-screenshot/1.0,,production,main,,middleware,src/middleware,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,637,sfo1,116,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRDX28TNW5FR7HP516MX6,euLYb7lgFGMu,1
2025-12-21 13:32:06,1766323926941,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zNzdJcUI5U2hiWjRDMXl0V0hOZmZSa0RxbTkiLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsaWVudF91YXQ9MDsgUGF0aD0vOyBEb21haW49YnVkZ2V0LW1hbmFnZXItcGx1cy1rZmkzazl2MDAtbGlvMzExcy1wcm9qZWN0cy52ZXJjZWwuYXBwOyBNYXgtQWdlPTMxNTM2MDAwMDsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIiwiX19zZXNzaW9uPTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsZXJrX2RiX2p3dD1kdmJfMzc5bXp1SVZmcEpISjVRZ0pkbm9xTENmRFQ3OyBQYXRoPS87IEV4cGlyZXM9TW9uLCAyMSBEZWMgMjAyNiAxMzozMjowNiBHTVQ7IFNlY3VyZTsgU2FtZVNpdGU9Tm9uZSJdfQ.UQuHOyzqHsBaVDPNlhtpEwTFUEncVzU8gbC8GykDpQ0GBxICCXIowIcq4uTS9Qp7eyMNBfznDS4DQkRuRYYaiU8j3D8yMPigIGPTX1Ik_6PM2b_TlbleIQYutgF5yFgZSLY-2sNxWjWZk9I_F2qpwnWlF8o1g4KBdEONSvj4VDLIlBHK6DdlsMD1U9IRAlPm4XHpNejIsvuc0-dJokJ0_KZ_f2vuEX6dqQgta5lR4uxD9cibbkBC2mfIiCgdUO--C3KrSX0NPUgydw6Crs0lJwdw6juR6ApSxOptoonpbRVMcq0NcAIxQkL-TT1-hfDeU-gz1RZsF5KDlTHCrTPz2A,307,t8stk-1766323926941-fbe4cf47463c,vercel-screenshot/1.0,,production,main,,redirect,/,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,190,sfo1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:06,1766323926755,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zNzdJcUI5U2hiWjRDMXl0V0hOZmZSa0RxbTkiLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsaWVudF91YXQ9MDsgUGF0aD0vOyBEb21haW49YnVkZ2V0LW1hbmFnZXItcGx1cy1rZmkzazl2MDAtbGlvMzExcy1wcm9qZWN0cy52ZXJjZWwuYXBwOyBNYXgtQWdlPTMxNTM2MDAwMDsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIiwiX19zZXNzaW9uPTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsZXJrX2RiX2p3dD1kdmJfMzc5bXp2aVB2cFNOSkl0T2ZFZHNrTUdsZEhCOyBQYXRoPS87IEV4cGlyZXM9TW9uLCAyMSBEZWMgMjAyNiAxMzozMjowNiBHTVQ7IFNlY3VyZTsgU2FtZVNpdGU9Tm9uZSJdfQ.p2lvHrzuhOP1EwyJubx0AFhj41tWcVHGa5hxPlbTEZ4IlkrHJm80Gd0vt_N9N5oz2otqU_65MEtMo3qjC-19_rpAdNDa-yKncpCvTnlRO2tQeHSLY9P7A5Nm_sW39i-1oNlf173hivdewWig_RO4DU0TEztZ3xA0_fdvi7eKUqFr1eV0MBu1xemVE6u_Mxs59Amtye5boHXMwv7L68EGylwHGeth5PjUcR_U2HMDQbYufS6YaknsLeNDrntdMPn_h39to5vnhMR9yoELtljImIarZ3AKjHdAFrdYYuVj44H51XhBGOg3kg2sDQ318oDhcn5_pqQ6ucughxk1_0ZVHg,307,lh95n-1766323926755-f7875e6d7d0f,vercel-screenshot/1.0,,production,main,,middleware,src/middleware,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,303,sfo1,116,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRDQAWZ86GCFHHKEF8C96,SNVu12xep5Om,1
2025-12-21 13:32:06,1766323926755,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zNzdJcUI5U2hiWjRDMXl0V0hOZmZSa0RxbTkiLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsaWVudF91YXQ9MDsgUGF0aD0vOyBEb21haW49YnVkZ2V0LW1hbmFnZXItcGx1cy1rZmkzazl2MDAtbGlvMzExcy1wcm9qZWN0cy52ZXJjZWwuYXBwOyBNYXgtQWdlPTMxNTM2MDAwMDsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIiwiX19zZXNzaW9uPTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsZXJrX2RiX2p3dD1kdmJfMzc5bXp2aVB2cFNOSkl0T2ZFZHNrTUdsZEhCOyBQYXRoPS87IEV4cGlyZXM9TW9uLCAyMSBEZWMgMjAyNiAxMzozMjowNiBHTVQ7IFNlY3VyZTsgU2FtZVNpdGU9Tm9uZSJdfQ.p2lvHrzuhOP1EwyJubx0AFhj41tWcVHGa5hxPlbTEZ4IlkrHJm80Gd0vt_N9N5oz2otqU_65MEtMo3qjC-19_rpAdNDa-yKncpCvTnlRO2tQeHSLY9P7A5Nm_sW39i-1oNlf173hivdewWig_RO4DU0TEztZ3xA0_fdvi7eKUqFr1eV0MBu1xemVE6u_Mxs59Amtye5boHXMwv7L68EGylwHGeth5PjUcR_U2HMDQbYufS6YaknsLeNDrntdMPn_h39to5vnhMR9yoELtljImIarZ3AKjHdAFrdYYuVj44H51XhBGOg3kg2sDQ318oDhcn5_pqQ6ucughxk1_0ZVHg,307,lh95n-1766323926755-f7875e6d7d0f,vercel-screenshot/1.0,,production,main,,redirect,/,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,322,sfo1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:06,1766323926449,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,307,t8stk-1766323926449-09fbdc619c1a,vercel-screenshot/1.0,,production,main,,middleware,src/middleware,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,11,sfo1,107,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRDGZY8CY73QM3D1EGCF1,SNVu12xep5Om,1
2025-12-21 13:32:06,1766323926449,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,307,t8stk-1766323926449-09fbdc619c1a,vercel-screenshot/1.0,,production,main,,redirect,/,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,137,sfo1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:32:06,1766323926411,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,307,lh95n-1766323926411-59dfe8e78082,vercel-screenshot/1.0,,production,main,,middleware,src/middleware,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,12,sfo1,107,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0HRDFZCFTGF6VJPS3DFS8Q,SNVu12xep5Om,1
2025-12-21 13:32:06,1766323926411,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app/,GET,,307,lh95n-1766323926411-59dfe8e78082,vercel-screenshot/1.0,,production,main,,redirect,/,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,budget-manager-plus-kfi3k9v00-lio311s-projects.vercel.app,dpl_wSNw4wiE5E5WYQSc9CoZSsNzqjPm,139,sfo1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
